4.888069503738516897e-01 3.475863353298671576e-01
5.958854729611824386e-01 1.466113162570508166e-01
8.427330206314850303e-01 5.024920276689169851e-01
3.386118949010097356e-02 7.841230436166690687e-03
8.230240579405510015e-01 3.014499683433018440e-01
1.722392253442742716e-01 6.599075886902840971e-01
5.349894877194570908e-01 2.729187149363534459e-01
8.646449427261663212e-01 2.880915615293224707e-01
1.074236208389185432e-01 4.057380728955467530e-01
8.539048189004772027e-01 1.277253966336941993e-01
1.340548715048146544e-01 2.403487540259532373e-01
5.644376667124860747e-01 4.444322259752653270e-01
6.110064091227157546e-01 8.608242026747648934e-01
2.697145840745709400e-01 6.214268800883651078e-01
7.855181096567009913e-02 3.621267220452132340e-01
4.485640790710543335e-01 6.075208509551508484e-01
8.415696098559867222e-01 6.320201621944491199e-01
6.461744095752975925e-01 1.502933050520165459e-01
9.468975334325286930e-01 6.821778120352894881e-03
7.576603620395550021e-02 2.777455502027479373e-01
2.122524427004527370e-01 8.040608290888270338e-01
8.042678755086050124e-01 6.500471907466833787e-01
4.380519393216572022e-01 7.910785018452539674e-01
8.990004400536694140e-01 4.858912866268331188e-01
6.250940835434424248e-01 8.881040950453694682e-01
3.718219892559047057e-01 1.004360593303673665e-01
4.654824116247785470e-01 8.709249190404317886e-01
7.725976720970402223e-01 7.528597174156869132e-01
7.865441638729820939e-01 8.696961330912097443e-01
3.781843759868190880e-01 5.035300498373900258e-01
8.111995056844707452e-01 7.442073871095300497e-01
2.641518895924197530e-01 3.886140489978474610e-01
5.252914273859913274e-01 8.981000752797502207e-01
2.514069136429798457e-01 3.436845609901955090e-01
4.614801091458401450e-01 9.751712252752997578e-02
1.871557480028397391e-01 3.142777782721748459e-01
9.980530159091771658e-02 6.945269083222912476e-01
7.928608925857796308e-01 1.964377228745907145e-01
9.987098967796547155e-01 8.451820894802299922e-01
7.148129834739532784e-01 5.121305780325292600e-01
2.602040595175099114e-01 4.025853975120791128e-01
9.911307054983747866e-01 3.814693213230675450e-01
1.176819843840697377e-01 7.020368332579810522e-01
1.494462910766897190e-01 5.146973913506803777e-01
2.525545099158840179e-01 6.405637363949864271e-01
9.323781902126407894e-01 5.483743020376138366e-01
3.837378832965609998e-02 6.176452992047571922e-01
1.898700843802888505e-01 9.854055974355568903e-01
4.312713390430611415e-01 9.064876892682244280e-01
8.803015571917869320e-01 7.445315742405437254e-01
9.288314672505972869e-01 3.472252009688741037e-01
2.379820235026269826e-01 1.255384338121703358e-01
5.259319358953397083e-01 5.806220579096033063e-02
6.947765199625483001e-01 1.945502011311106560e-01
8.960935443251832888e-01 4.942723392324804843e-01
9.378145924082814666e-03 3.323843836346103142e-01
2.435599006905148078e-01 5.594444785165944012e-01
8.565862935870772743e-01 9.621315080099013262e-02
9.393013514483201654e-01 4.813173696410567581e-01
1.580506939159265212e-01 5.184815906252869810e-01
4.495783368288482906e-01 3.030725155770628287e-01
7.554494713950455909e-01 6.603660573786969135e-01
3.347120592319001720e-01 5.645849257234215601e-01
1.361053175974301643e-01 3.687953812972113443e-01
5.078609182039912628e-01 7.689873797031189229e-01
2.300958911905823800e-01 4.093260444193118630e-01
7.551541245938978575e-01 5.832962539385765366e-01
2.911025052823602577e-01 9.987351552887219208e-01
4.505586034984820909e-02 4.942885767737458247e-01
7.720437896000308386e-01 1.871026563642673723e-01
4.345972034234033554e-01 3.730868443925697830e-01
4.228318359439073859e-01 5.305808990680188630e-01
9.795176866928938519e-01 8.612532578663143479e-01
8.695620654553646300e-01 8.568389700421016331e-01
5.206041891820979428e-01 4.829937449633743274e-01
6.706473294917618677e-01 2.648545389931906691e-01
1.183549655500678588e-01 5.623522096947451976e-01
4.687552044996372569e-01 4.096473063236669709e-01
8.510176947839533934e-01 7.124714564524229354e-01
8.357896764068346585e-01 6.796921807113810443e-01
9.868695322049186869e-01 8.228862987060385770e-01
8.462536700549571078e-01 4.380580958287307869e-01
9.324886256285804809e-01 7.482823350095016979e-01
8.448828413606990217e-01 9.109601890693896920e-02
3.584748087883948831e-01 1.854981577879646348e-01
2.011581709157161946e-02 8.407070471220705610e-01
9.296732941703873543e-01 4.843098581639291300e-01
2.570493228789894058e-02 9.306526894299939068e-01
2.253238862725607250e-01 2.777643461745737952e-02
4.010253408774908657e-01 8.064970448761383803e-01
7.585465788084257976e-01 3.274498589217978983e-01
1.000038506183877907e-01 9.531361844581467402e-01
4.533219649653603689e-01 1.626568065017497400e-01
9.008990851555062074e-01 7.035837617513749365e-01
9.265492569713523752e-01 8.233951534141370487e-02
4.023216984293531695e-03 7.412707303803589554e-01
4.825970068014934222e-01 8.167348299789592980e-01
9.742696180670736839e-01 4.781091737107764361e-01
8.629026554996810372e-02 2.694169917355108135e-01
9.309121840002398951e-02 6.080321589081629785e-01
7.952958952495381428e-02 2.229439160727653135e-02
8.036737188086904293e-01 9.624148154136690225e-01
9.267546107976670777e-01 4.110437925641675649e-01
7.757296869931531447e-01 2.945441685398727527e-01
7.340298406906908824e-01 7.357569113596529320e-02
7.508635546950265249e-01 4.145910042706089094e-01
6.226423684869538677e-01 8.192486279330618570e-01
5.639490221608339793e-01 7.577915216650853436e-01
6.274111525560484015e-01 7.613334086407663737e-02
3.195158585062474188e-01 9.842688206532120843e-01
2.474478372910039470e-01 8.065067734248414499e-01
6.792946534689038307e-01 2.464420224900751855e-01
5.933519818085641884e-01 1.704991614641887532e-01
3.030754704084048790e-01 6.696432199595608870e-01
7.709971093263686681e-01 3.583067552314261883e-01
2.717121528864758773e-01 8.067778567616933350e-01
7.574408293772949552e-02 4.087577203165539963e-01
1.375732339288832096e-01 5.417694633137187799e-01
1.622846657706559226e-01 6.528807184229068472e-01
8.688215946972628334e-01 3.099858118767312432e-01
3.635482348355650872e-01 1.551899317265181821e-03
2.318818562214796097e-01 4.170434478481487295e-01
3.528757933750636955e-02 1.307765371768443430e-01
6.627339085796892793e-01 8.704153427326793979e-01
3.542393924910700598e-01 9.814630211836217200e-01
1.764834108691192283e-01 7.852853044166511198e-01
1.031795242740046747e-01 5.957566048280299453e-01
4.171197029915586496e-01 6.872563134307562160e-01
3.454307976973477468e-01 9.272289285506809531e-01
9.206207870156666306e-01 8.602272792947978086e-01
5.165039762023527770e-01 2.149498872389347115e-01
3.366505967196008475e-01 8.650278238431330369e-01
4.841390931178565227e-01 6.086552495675323637e-02
5.888729635911649218e-02 4.497168147953312101e-03
8.559989090782821330e-01 7.484564376347733194e-01
8.114352386398978600e-01 5.094485967098487667e-01
9.780596715630253124e-01 4.344465016119425371e-01
2.705424086312021581e-01 7.943958087753397734e-01
8.325269331807618745e-01 5.078215033990891580e-01
5.203326316799653517e-01 1.026336779792079712e-01
7.128952492039458688e-01 7.597153957432939420e-01
2.126616142677639765e-01 1.546446181314699020e-01
4.359167686702309918e-01 8.458737885201185192e-01
1.475162881903888668e-01 7.220619929434490825e-01
8.296822840277421340e-01 6.530232124038348740e-01
7.903839182535918884e-01 7.840428200297242523e-01
1.103977840249328324e-01 9.332974045417035125e-01
1.337914894710414693e-01 8.429847858962494778e-01
9.335151520759347177e-01 8.720523634014515357e-01
1.907641301670188749e-01 3.711248481472207983e-01
1.433649743384335373e-01 6.239787601644516402e-01
6.891093919930361134e-01 6.034769421659432753e-01
9.288974060582197989e-01 6.489819321252165985e-01
9.478686727696405967e-01 1.611299360404945258e-01
5.632447533153457364e-01 9.315965991675841940e-01
5.456099767638833420e-03 1.745741452300304530e-01
1.148783851313165405e-01 2.802452623038372836e-01
8.123231966804678184e-02 8.184196034018231813e-01
7.127671967731226133e-01 5.895637577169188237e-01
8.371045467466904366e-01 3.525511198770181487e-02
5.256539797224046850e-02 5.130815503053014481e-01
8.958406696406205905e-01 5.298460168184537800e-02
7.755476818377960990e-01 6.152193952134791255e-01
9.653852708876752287e-01 9.499198577298416657e-01
2.231666865344428263e-02 9.633604951289415075e-01
3.406574433002161895e-01 3.955545406302252154e-02
5.280133855570390278e-02 3.012091992188975498e-01
8.121991368918131116e-01 6.691665989639439260e-01
9.857282022835965885e-01 4.183661555740653126e-01
2.581377224518406344e-01 9.450471518755484412e-01
9.753765814934778344e-01 2.577475088757389399e-01
7.077152238971584630e-02 3.613090520332827849e-01
2.152514967029802717e-01 5.894930328157856891e-01
4.700763896778806794e-01 1.654634643161895236e-01
6.140042670937265745e-01 4.319951604006126988e-01
1.690349185325846770e-01 6.304859968933071990e-01
7.927005534600096714e-01 8.080231392688677072e-01
4.138279976321708187e-01 7.985889293424101032e-01
5.414424311121227573e-01 1.488379374042830827e-01
2.388046094795426288e-01 6.327066251372966965e-01
9.330936576223877177e-01 8.290929811714137232e-01
7.874941593190309952e-01 1.001299086915574676e-02
4.739115128154387513e-01 1.699048720819497094e-01
1.817455390590536624e-01 6.108455795049972936e-01
3.383624638510038807e-01 4.889043972667007631e-01
9.032199489510531754e-01 7.537512117069655737e-02
2.127304399932139489e-02 4.156582879457190183e-01
6.402517370935919550e-01 8.947926568151729487e-01
3.850225833541565112e-01 3.603590672664397365e-01
5.515859480718258157e-01 5.752066361971152064e-01
1.460837496143242431e-01 2.741025800769023579e-01
9.235089663948836680e-01 9.577111003459346517e-01
1.008237448634430322e-01 5.215812885444942593e-01
7.212316561941514159e-01 8.661357789334109825e-01
3.399770195257273420e-01 3.137031516075190485e-01
8.543047524952390726e-01 8.226573649956760992e-01
3.810117768014924522e-01 2.510878248749333075e-01
1.989565827632323591e-01 1.614419488268509228e-01
3.472433226173654575e-01 5.048275202317958898e-01
5.028827006196009419e-01 8.644335837692140867e-02
5.242479818532540525e-01 2.168382983759638005e-01
3.179544475452583674e-01 2.375715760645685792e-01
3.864091769951416566e-02 1.072214917233133002e-01
4.597663917115546450e-01 9.624271964339203844e-01
9.233412636482865032e-01 7.579823678547525923e-01
5.907679832192924696e-02 2.241368027685278763e-01
6.993207368236411536e-01 3.070942549588162596e-02
9.128446292570158160e-02 6.937361835734652260e-01
8.365269436901909827e-01 5.212045467204229343e-02
9.164407220012438238e-01 1.850901037372328917e-01
9.304676992765638088e-01 3.251574099794147799e-01
7.268607269648141855e-02 5.511279925295454740e-01
4.730326370798180191e-01 5.981549148896990742e-01
2.336182336886862831e-01 8.768489639785504997e-01
6.568852280852832681e-01 2.279266630758955969e-01
9.731410872582529903e-01 6.342537415177559312e-01
9.125600806254922093e-01 1.047185877395642173e-01
5.440738994678617768e-01 9.827602320438814099e-01
5.970911483877355819e-01 9.811317868636363349e-01
3.477850498854438976e-01 5.495513179364579504e-01
9.949281167241696977e-03 2.900615415508488448e-01
8.276949544772951306e-01 6.207311900976570929e-01
3.349027358681301303e-01 9.031904952472596948e-01
1.414089487858855021e-01 5.523376612782613382e-01
1.360370751969044445e-01 3.971954444781452542e-01
7.591949607762915608e-01 2.962996009404850195e-02
1.856146291278668592e-01 3.047361840538210798e-01
5.986363692620523258e-01 8.077408237082124298e-01
2.488100531186924202e-01 1.852147861912731841e-01
1.791019711630496003e-01 2.330734989261940004e-01
9.601934432125178720e-01 6.297983956158137442e-01
2.179040760323074366e-01 9.138648743920751993e-01
4.301682142821759980e-01 5.823867969851136417e-01
8.350210074736719168e-01 7.872967555561075637e-01
6.753005742249377219e-01 3.424419407188011855e-01
8.824167825661786146e-01 5.279216458405711077e-01
3.168297838479690043e-01 9.936747964548342527e-02
5.910709388943273801e-01 5.220146635218774200e-01
7.537420839413678797e-01 4.707491730973882849e-01
3.674783409383208799e-01 6.921176192293979623e-01
9.509812973112369283e-01 8.373012730961407746e-01
2.888699551650129038e-01 7.183576369033185527e-01
7.451439572771167974e-03 9.185491825464119353e-01
5.246286641219121138e-01 8.325318949706965732e-01
3.494344086713083719e-01 6.055973917941213092e-01
1.478374577394829803e-01 6.207763220659064940e-01
4.740142810382708127e-02 4.787717570073319884e-01
7.105366619478924450e-01 1.623138355277097267e-01
8.518319354868232329e-01 4.030145213790371495e-01
1.778268114924057564e-01 2.573559425508483711e-01
6.055095024238313917e-01 8.731550457600179005e-02
7.233411220887351334e-01 7.895600024074888035e-01
3.691664668232756963e-01 6.356530618190289195e-01
2.978990044488319944e-01 2.108854202548289258e-01
7.016279183171927336e-01 8.776808457049209977e-01
3.976588484304637294e-01 6.203405047816884510e-01
7.166803032335596901e-01 7.491875174671077664e-01
9.694413536384509644e-01 4.837598882240683462e-01
5.092646536004780122e-01 8.198622152335718338e-01
1.093828761702386743e-01 5.935111964710961807e-01
8.096314556854358191e-01 8.911141121723713532e-01
4.250842441362443491e-01 1.809578366580568698e-01
7.524348156373539265e-02 8.253284240460009302e-01
5.617861543169065941e-01 8.029934186637712745e-01
6.550582710329162506e-01 4.037704794046109713e-01
5.232250534375414430e-01 2.281329539422316532e-02
2.816496909131400717e-01 8.951223080614600924e-01
1.021072752700008524e-01 8.271509793834380675e-01
2.824658878832198017e-02 2.122303095008930551e-01
5.656386007001814598e-01 8.715576457659944820e-01
7.516382462871026293e-01 9.651732214417856337e-01
2.840697706582768767e-01 6.992651486508468794e-01
2.580362861764859961e-01 2.269979641052995989e-01
1.329047936567591126e-01 2.262507653134856467e-01
2.513572718634344838e-01 8.609597856030292151e-01
2.725106354854985868e-01 9.889691458171455674e-01
2.477969609897334724e-02 9.975478381991490506e-01
3.500620904030705693e-01 6.505640170601260097e-01
2.764146006430301394e-01 3.830855683771448028e-01
1.670593499397199366e-02 8.394730807244525916e-01
5.394352961655990431e-01 8.001604763877326887e-01
3.706459532325911965e-01 9.884494669440998527e-01
2.081080142147041512e-01 4.771395333827759266e-01
2.151113509526246803e-01 8.835263666599374455e-01
8.844549680235349598e-01 4.520411228032377160e-01
7.165465941430340102e-01 4.919161955583596368e-01
5.942033759647242785e-01 5.555192652200746650e-02
2.657009460274243340e-01 8.913923276903917836e-01
4.813542890812066988e-01 6.567833703593749517e-01
1.350487402483692145e-01 2.719546019341586574e-01
7.800474828697960827e-01 8.601288872092465176e-01
5.553529284952054557e-01 8.396630167741108153e-01
9.112098642384274250e-01 2.964401438143456913e-01
9.412604184886130820e-02 3.242418410097718251e-01
9.792251773592605124e-01 9.788274820714650826e-01
4.860906365306943977e-01 7.475909582428706956e-01
4.976639560856731537e-01 8.548252681690760024e-01
4.757366839272259007e-01 7.763061600846432597e-01
5.229192584145427869e-01 9.041705909702152377e-01
7.938109014747454228e-01 7.967136319369187980e-01
5.915474101615714186e-01 2.055069709161152502e-01
1.533851417826127550e-01 3.737123500581910340e-01
7.300392089561910103e-01 8.329139275252321895e-01
5.255537319541325747e-01 9.125841581874045705e-01
9.449582716449331787e-01 5.867126105759801202e-01
5.085142647505783708e-01 3.957458531915620803e-01
9.018130223955597158e-01 1.203578142506509518e-01
3.346900674020613087e-01 7.475894039477322117e-01
5.774473256378600539e-01 6.563669232931423902e-01
6.202532714230021282e-01 3.521288911750413142e-01
7.954196352362447042e-01 1.562718035450105791e-01
6.010776140999789519e-01 4.093150086160757262e-02
7.413740856349527730e-01 6.966411637889936559e-01
8.492211455734173242e-01 1.483677883469060044e-01
9.649011083485169449e-01 7.618334097761422230e-01
6.427762475953396892e-01 7.843857899284528701e-01
5.083659870947778714e-01 8.109979463409222600e-02
5.611084873085367963e-01 9.394434076051260130e-01
3.621497750239552893e-01 6.921168855382890950e-01
2.844104577958779245e-01 8.863440776140678601e-01
4.502693748890630454e-01 9.137371196034688170e-01
2.126344549009895335e-01 8.944466944649311912e-01
7.035901325841450449e-01 2.235529297494468493e-01
7.292805994273751091e-01 4.289810175644825918e-01
5.744912779969494343e-01 9.550093612126254738e-01
4.115714777386797474e-01 5.536827125826032647e-01
2.175332635490859756e-01 8.094075936397968629e-01
5.358380096603997389e-01 9.938338698514390668e-01
2.827674758387643816e-02 8.551098187609417201e-01
9.877642302927512885e-01 4.361954139866730529e-03
7.994994275227810254e-01 6.317435828733046765e-01
5.172764968114550443e-01 3.431175854794523694e-01
8.034075695579856458e-01 6.423421458797611283e-01
3.311593544570089476e-01 2.497187670450522479e-01
3.205905317498809470e-01 9.554898091343617672e-01
6.613942099314592538e-01 8.641669893313894679e-01
7.683442574959564730e-02 2.393622876036796132e-01
9.476868888812597369e-01 6.068046564466621495e-01
4.290726829795266095e-02 7.956496798078209753e-01
9.995260878383341874e-01 4.803128140525880774e-02
5.086402932624412010e-02 4.764249826129400844e-01
3.364240773117841421e-01 7.298553955783989577e-01
4.275434085061194933e-01 2.888749502411843695e-01
6.004800450478968710e-01 8.724132894794536242e-01
9.123621163431960834e-01 7.856211847231151513e-01
5.846398479376212487e-01 5.567859677098631055e-01
6.410290388967830877e-01 7.297278651896579316e-01
4.864783920240921544e-01 2.664282738369164738e-01
8.134324019443077702e-01 5.791201936491269242e-01
6.051549568867380380e-01 2.338072171163252388e-01
1.944173309669110505e-01 4.202184700985482912e-01
4.444026925490772717e-01 4.874413459440671836e-01
3.214671385704087614e-01 4.575104935335140288e-01
2.876849999109665212e-02 7.646126381208484535e-02
4.724449152797860485e-02 1.351954520145237648e-01
